Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit
22111,12/7/2026,C674,Keyboard,Electronics,Lucknow,5,10680,1784
22112,14-06-2026,C899,Backpack,Apparel,Mumbai,6,7980,1363
22113,20-02-2026,C330,Bookshelf,Furniture,Kolkata,2,34252,4944
22114,5/8/2026,C184,Vacuum Cleaner,Home,Lucknow,5,103765,21621
22115,16-06-2026,C034,Smart Watch,Electronics,Chennai,3,12825,1310
22116,14-04-2026,C023,Jeans,Apparel,Lucknow,6,18894,3924
22117,11/4/2026,C460,Headphones,Electronics,Delhi,2,5474,899
22118,15-06-2026,C851,Smartwatch,Electronics,Kolkata,2,58140,12850
22119,20-03-2026,C683,Jeans,Apparel,Delhi,1,4176,337
22120,8/8/2026,C288,Shoes,Apparel,Bangalore,3,34377,3801
22121,20-07-2026,C735,Phone,Electronics,Ahmedabad,3,195138,42915
22122,20-08-2026,C834,Smartwatch,Electronics,Pune,2,40422,8554
22123,23-08-2026,C058,Printer,Electronics,Mumbai,2,35934,7450
22124,10/5/2026,C477,Shoes,apparel,Kolkata,6,18894,2369
22125,18-04-2026,C702,Backpack,Apparel,Chennai,4,13028,2427
22126,24-03-2026,C372,Tablet,Electronics,Pune,1,40158,7368
22127,28-07-2026,C377,Desk,Furniture,chennai,2,16132,₹2201
22128,23-01-2026,C423,Headphones,Electronics,Ahmedabad,6,61068,10602
22129,2/1/2026,C441,Air Purifier,Home,Bangalore,5,77045,9664
22130,21-05-2026,C469,Headphones,Electronics,Hyderabad,7,61579,7100
22131,20-08-2026,C529,Camera,Electronics,Kolkata,7,183169,29362
22132,19-06-2026,C419,Phone,Electronics,Lucknow,4,227552,31718
22133,21-02-2026,C514,Headphones,Electronics,Jaipur,2,13892,2393
22134,30-04-2026,C505,Printer,Electronics,Delhi,3,78057,13461
22135,18-07-2026,C146,Makeup Kit,Beauty,Lucknow,1,6963,1614
22136,22-07-2026,C071,Chair,Furniture,Mumbai,4,16508,3859
22137,13-02-2026,C156,Phone,Electronics,Pune,5,207635,46909
22138,21-03-2026,C430,Makeup Kit,Beauty,Delhi,4,17384,2656
22139,17-01-2026,C645,Keyboard,electronics,Kolkata,1,4615,1073
22140,29-07-2026,C098,Jeans,Apparel,Jaipur,1,5026,529
22141,7/1/2026,C731,Phone,Electronics,Lucknow,4,299860,44849
22142,9/7/2026,C019,Phone,Electronics,Kolkata,5,66345,7762
22143,7/5/2026,C028,Vacuum Cleaner,Home,Kolkata,4,41096,9863
22144,14-05-2026,C760,Bookshelf,Furniture,Ahmedabad,7,55783,7442
22145,13-06-2026,C290,Chair,Furniture,kolkata,7,25963,5964
22146,11/3/2026,C517,Keyboard,Electronics,Delhi,3,3969,578
22147,8/2/2026,C229,Phone,Electronics,Bangalore,7,134596,22276
22148,10/5/2026,C158,Tablet,Electronics,Kolkata,4,111552,22140
22149,14-05-2026,C152,Shoes,Apparel,Jaipur,2,7490,1507
22150,3/7/2026,C357,Laptop,Electronics,Lucknow,2,165404,19621
22151,17-08-2026,C275,Sofa,Furniture,Mumbai,5,329155,32898
22152,18-08-2026,C532,Smartwatch,Electronics,Chennai,2,4766,724
22153,18-02-2026,C051,Mouse,Electronics,Chennai,2,5880,504
22154,19-01-2026,C753,Keyboard,Electronics,Bangalore,7,38444,7487
22155,14-08-2026,C800,Makeup Kit,Beauty,Hyderabad,6,23550,2824
22156,29-01-2026,C761,Mouse,Electronics,Lucknow,4,12572,1971
22157,24-04-2026,C525,Bookshelf,Furniture,Mumbai,4,37960,8003
22158,4/4/2026,C348,Chair,Furniture,Bangalore,1,9539,1522
22159,25-02-2026,C424,Backpack,Apparel,Mumbai,6,30852,7005
22160,27-05-2026,C765,Desk,Furniture,Lucknow,7,75103,16036
22161,7/1/2026,C768,Tablet,Electronics,Jaipur,2,33846,5256
22162,18-06-2026,C832,Mouse,Electronics,Mumbai,2,8012,730
22163,24-02-2026,C531,Mouse,Electronics,Kolkata,6,23490,5021
22164,8/1/2026,C529,Printer,Electronics,Chennai,6,158832,25770
22165,22-08-2026,C216,Phone,Electronics,Delhi,7,498792,47806
22166,31-07-2026,C208,Tablet,Electronics,Pune,7,196007,32854
22167,23-02-2026,C108,Headphones,Electronics,Hyderabad,1,7639,743
22168,3/4/2026,C273,Bookshelf,Furniture,Lucknow,1,6996,905
22169,12/7/2026,C131,Camera,Electronics,Delhi,7,253253,53880
22170,20-05-2026,C658,Keyboard,Electronics,Ahmedabad,5,32190,6620
22171,7/1/2026,C382,Vacuum Cleaner,Home,Chennai,7,153643,18862
22172,4/1/2026,C270,Chair,Furniture,Delhi,1,7417,1406
22173,12/8/2026,C131,Mouse,Electronics,Jaipur,1,4198,616
22174,5/3/2026,C537,Bookshelf,Furniture,Delhi,2,31928,3325
22175,3/7/2026,C876,Headphones,Electronics,Mumbai,3,26406,3388
22176,28-07-2026,C263,Monitor,Electronics,Kolkata,5,92985,17991
22177,20-05-2026,C103,Shoes,Apparel,Delhi,5,52440,7473
22178,5/2/2026,C793,Phone,Electronics,Delhi,6,121182,27342
22179,24-05-2026,C889,Tablet,Electronics,Hyderabad,4,180488,15334
22180,18-08-2026,C114,Tablet,Electronics,Delhi,5,239165,32818
22181,2/7/2026,C716,Sofa,Furniture,Kolkata,1,47732,4776
22182,12/7/2026,C887,Sofa,Furniture,Lucknow,5,231830,22045
22183,23-05-2026,C839,Headphones,Electronics,Kolkata,5,27110,2921
22184,10/6/2026,C604,Camera,Electronics,Mumbai,4,207452,25998
22185,27-05-2026,C760,Phone,Electronics,Bangalore,4,103232,12467
22186,10/6/2026,C162,Monitor,Electronics,Bangalore,5,152870,14274
22187,13-07-2026,C177,Makeup Kit,Beauty,Bangalore,2,13694,2924
22188,2/6/2026,C371,Monitor,Electronics,Bangalore,1,29910,2783
22189,30-06-2026,C283,Keyboard,Electronics,Chennai,1,6479,1120
22190,9/5/2026,C859,Sofa,Furniture,Lucknow,1,32811,7761
22191,16-05-2026,C188,Jeans,Apparel,Delhi,7,29939,3849
22192,24-01-2026,C291,Keyboard,Electronics,Chennai,4,14064,2678
22193,20-01-2026,C764,Smartwatch,Electronics,Chennai,7,46809,6197
22194,3/3/2026,C445,Shoes,Apparel,Jaipur,1,3260,579
22195,5/6/2026,C890,Air Purifier,Home,Chennai,2,22552,2970
22196,7/7/2026,C581,Smartwatch,Electronics,Kolkata,1,29520,5174
22197,1/7/2026,C264,Phone,Electronics,Chennai,4,156836,13137
22198,20-02-2026,C270,Smartwatch,Electronics,Kolkata,7,191345,25824
22199,30-03-2026,C721,Keyboard,Electronics,Bangalore,7,38885,8265
22200,28-07-2026,C291,Backpack,Apparel,Bangalore,2,11660,1592
22201,26-04-2026,C111,Camera,Electronics,Jaipur,5,493860,56233
22202,13-03-2026,C470,Bookshelf,Furniture,Delhi,3,18861,1615
22203,30-06-2026,C192,Monitor,Electronics,Bangalore,7,140196,20789
22204,17-07-2026,C716,Phone,Electronics,Mumbai,2,136876,19366
22205,28-04-2026,C218,Mouse,Electronics,Lucknow,4,17816,3089
22206,9/4/2026,C185,Printer,Electronics,Hyderabad,7,191219,33157
22207,28-05-2026,C418,Monitor,Electronics,Jaipur,7,230804,31962
22208,10/6/2026,C419,Bookshelf,Furniture,Hyderabad,6,56454,8512
22209,25-04-2026,C894,Laptop,Electronics,Chennai,2,147706,34786
22210,22-02-2026,C157,Headphones,Electronics,Bangalore,2,3852,661
22211,7/1/2026,C706,Air Purifier,Home,Chennai,4,131764,26801
22212,3/2/2026,C098,Backpack,Apparel,Jaipur,7,6426,1091
22213,4/7/2026,C539,Bookshelf,Furniture,Ahmedabad,3,39393,7630
22214,25-08-2026,C333,Printer,Electronics,Jaipur,5,135320,30239
22215,18-06-2026,C298,Tablet,Electronics,Ahmedabad,4,158832,34384
22216,4/8/2026,C020,Smartwatch,Electronics,Jaipur,5,,22166
22217,1/1/2026,C108,Shoes,Apparel,Kolkata,5,59910,12758
22218,1/7/2026,C515,Smartwatch,Electronics,Kolkata,6,157260,33081
22219,27-06-2026,C376,Air Purifier,Home,Delhi,7,"90,258 INR",12787
22220,13-03-2026,C438,Backpack,Apparel,Jaipur,7,30030,4719
22221,5/7/2026,C401,Mouse,Electronics,Mumbai,1,1553,128
22222,16-02-2026,C528,Jeans,Apparel,Hyderabad,2,,340
22223,12/3/2026,C038,Backpack,Apparel,Hyderabad,3,17046,2205
22224,8/3/2026,C403,Camera,Electronics,Lucknow,5,364100,76621
22225,15-06-2026,C576,Laptop,Electronics,Chennai,6,442728,91167
22226,3/1/2026,C067,Bookshelf,Furniture,Ahmedabad,7,117733,9963
22227,7/6/2026,C292,Tablet,Electronics,Bangalore,5,192350,36596
22228,14-05-2026,C008,Air Purifier,Home,Jaipur,2,59608,12197
22229,10/3/2026,C295,Chair,Furniture,Mumbai,1,7082,1139
22230,24-08-2026,C221,Shoes,Apparel,Kolkata,1,10339,2316
22231,15-02-2026,C707,Phone,Electronics,Hyderabad,3,165621,26143
22232,3/1/2026,C033,Makeup Kit,Beauty,Mumbai,1,2879,432
22233,11/7/2026,C598,Shoes,Apparel,Pune,3,29856,6481
22234,12/5/2026,C176,Air Purifier,Home,Kolkata,3,36651,3884
22235,20-07-2026,C430,Jeans,Apparel,Lucknow,6,31782,4891
22236,14-01-2026,C417,Keyboard,Electronics,Chennai,6,36168,7997
22237,13-05-2026,C272,Headphones,Electronics,Chennai,6,18576,2219
22238,5/8/2026,C165,Laptop,Electronics,Mumbai,5,231000,30050
22239,14-01-2026,C221,Bookshelf,Furniture,Ahmedabad,3,53328,12686
22240,10/3/2026,C464,Chair,Furniture,Delhi,7,26551,2795
22241,27-07-2026,C708,Bookshelf,Furniture,Delhi,4,42284,5631
22242,27-06-2026,C102,Smartwatch,Electronics,Chennai,6,50556,10582
22243,23-04-2026,C766,Shoes,Apparel,Bangalore,3,16521,2550
22244,10/2/2026,C114,Mouse,Electronics,Ahmedabad,7,8897,1376
22245,25-06-2026,C860,Smartwatch,Electronics,Pune,3,32337,4135
22246,1/4/2026,C773,Camera,Electronics,Mumbai,4,171892,₹36073
22247,25-02-2026,C321,Chair,Furniture,Chennai,2,23754,2596
22248,2/3/2026,C300,Chair,Furniture,Kolkata,6,73500,11430
22249,28-06-2026,C275,Chair,Furniture,Lucknow,1,9234,1288
22250,23-01-2026,C814,Printer,Electronics,Chennai,1,14799,2026
22251,5/3/2026,C890,Monitor,Electronics,Chennai,1,34411,7961
22252,19-02-2026,C605,Phone,Electronics,Chennai,2,86970,7675
22253,4/7/2026,C262,Air Purifier,Home,Jaipur,6,59112,5422
22254,30-07-2026,C335,Camera,Electronics,Pune,7,365078,59713
22255,29-06-2026,C321,Laptop,Electronics,Chennai,4,213908,45067
22256,4/3/2026,C288,Desk,Furniture,Delhi,1,24560,2627
22257,8/2/2026,C395,Backpack,Apparel,Hyderabad,6,16194,1952
22258,28-05-2026,C850,Chair,Furniture,Kolkata,7,88193,13212
22259,7/2/2026,C018,Vacuum Cleaner,Home,Kolkata,1,6681,1200
22260,5/8/2026,C654,Vacuum Cleaner,Home,Hyderabad,3,32841,7091
22261,17-02-2026,C858,Mouse,Electronics,Jaipur,2,6722,964
22262,10/5/2026,C137,Shoes,Apparel,Hyderabad,1,10529,1619
22263,23-08-2026,C445,Desk,Furniture,Hyderabad,2,45004,7176
22264,28-04-2026,C759,Bookshelf,Furniture,Pune,7,112371,13786
22265,13-04-2026,C130,Tablet,Electronics,Jaipur,1,17988,2936
22266,3/8/2026,C541,Jeans,Apparel,Chennai,1,2238,393
22267,24-01-2026,C145,Monitor,Electronics,Pune,0,30374,2770
22268,5/1/2026,C477,Mouse,Electronics,Jaipur,4,13404,1398
22269,1/5/2026,C369,Printer,Electronics,Hyderabad,3,48867,4077
22270,26-02-2026,C025,Backpack,Apparel,Ahmedabad,4,8692,1320 INR
22271,25-06-2026,C798,Desk,Furniture,Hyderabad,7,164325,18853
22272,17-02-2026,C895,Camera,Electronics,Chennai,2,196014,46708
22273,9/4/2026,C245,Jeans,Apparel,Hyderabad,3,15567,2830
22274,11/6/2026,C136,MAKEUP KIT,Beauty,Mumbai,7,10822,2056
22275,2/5/2026,C693,Vacuum Cleaner,Home,Jaipur,5,99130,11212
22276,1/3/2026,C674,Bookshelf,Furniture,Hyderabad,4,66012,6251
22277,9/1/2026,C523,Mouse,Electronics,Chennai,3,4125,762
22278,24-08-2026,C480,Chair,Furniture,Pune,1,7198,1664
22279,18-07-2026,C316,Sofa,Furniture,Jaipur,7,487613,106213
22280,31-05-2026,C865,Monitor,Electronics,Bangalore,6,112332,19979
22281,30-05-2026,C048,Laptop,Electronics,Lucknow,1,53994,11278
22282,24-01-2026,C412,Laptop,Electronics,Bangalore,7,440860,54348
22283,27-02-2026,C055,Keyboard,Electronics,Lucknow,4,7296,1085
22284,29-05-2026,C551,Makeup Kit,Beauty,Bangalore,3,6651,1038
22285,21-07-2026,C574,Tablet,Electronics,Bangalore,6,224574,51694
22286,15-06-2026,C831,Backpack,Apparel,Mumbai,4,21600,3738
22287,10/1/2026,C697,MAKEUP KIT,Beauty,Kolkata,5,18895,1711
22288,9/4/2026,C054,Desk,Furniture,Hyderabad,2,26306,5000
22289,1/8/2026,C278,Keyboard,Electronics,Delhi,4,11136,895
22290,8/8/2026,C433,Makeup Kit,Beauty,Hyderabad,6,29556,2472
22291,14-05-2026,C843,Air Purifier,Home,Pune,2,42698,4114
22292,29-06-2026,C610,Phone,Electronics,Mumbai,6,269754,56558
22293,20-06-2026,C768,Laptop,Electronics,Delhi,3,218871,28577
22294,22-03-2026,C323,Monitor,Electronics,Pune,7,295519,60294
22295,9/1/2026,C716,Shoes,Apparel,Hyderabad,6,34170,4370
22296,20-02-2026,C716,Desk,Furniture,Bangalore,6,52572,4740
22297,9/7/2026,C032,Bookshelf,Furniture,Mumbai,7,48153,10048
22298,13-07-2026,C325,Tablet,Electronics,Mumbai,5,198040,36423
22299,23-08-2026,C109,Printer,Electronics,Mumbai,7,140889,22439
22300,6/8/2026,C296,Tablet,Electronics,Jaipur,4,196988,29579
22301,17-06-2026,C008,Smartwatch,Electronics,Delhi,3,87246,14819
22302,21-02-2026,C072,Shoes,Apparel,Bangalore,7,46830,3944
22303,14-01-2026,C537,Tablet,Electronics,Jaipur,6,182382,39420
22304,20-03-2026,C846,Jeans,Apparel,Hyderabad,6,25314,2632
22305,20-08-2026,C552,Keyboard,Electronics,Pune,6,16608,3566
22306,19-03-2026,C597,Air Purifier,Home,Mumbai,4,129312,18924
22307,3/5/2026,C262,Monitor,Electronics,Ahmedabad,6,64632,12224
22308,1/1/2026,C614,Phone,Electronics,Pune,1,30562,5781
22309,27-03-2026,C169,Air Purifier,Home,Bangalore,3,87558,7990
22310,19-08-2026,C287,Bookshelf,Furniture,Ahmedabad,5,52590,4975
22311,14-04-2026,C662,Laptop,Electronics,Bangalore,6,305370,62828
22312,20-01-2026,C099,Headphones,Electronics,Lucknow,3,32523,3585
22313,4/6/2026,C436,Air Purifier,Home,Jaipur,6,164892,21281
22314,14-02-2026,C378,Tablet,Electronics,Pune,5,164665,27850
22315,21-04-2026,C616,Vacuum Cleaner,Home,Bangalore,1,20170,3200
22316,23-05-2026,C359,Tablet,Electronics,Kolkata,6,139278,26633
22317,30-06-2026,C333,Headphones,Electronics,Pune,1,10043,1455
22318,24-01-2026,C824,Air Purifier,Home,Bangalore,2,45230,3829
22319,20-06-2026,C022,Vacuum Cleaner,HOME,Mumbai,2,25078,3987
22320,8/5/2026,C491,Laptop,Electronics,Ahmedabad,1,60436,13913
22321,31-01-2026,C111,Smartwatch,Electronics,Mumbai,1,19708,2743
22322,4/6/2026,C787,Makeup Kit,Beauty,Bangalore,2,3996,729
22323,13-06-2026,C405,Shoes,Apparel,Delhi,2,18258,4335
22324,5/7/2026,C003,Shoes,Apparel,Delhi,2,16348,3237
22325,31-01-2026,C458,Monitor,Electronics,Delhi,3,84855,7014
22326,6/3/2026,C365,Smartwatch,Electronics,Lucknow,1,12078,2048
22327,2/5/2026,C197,Air Purifier,Home,Bangalore,4,99220,15208
22328,28-05-2026,C729,Chair,Furniture,Hyderabad,5,27820,6407
22329,19-01-2026,C494,Keyboard,Electronics,Lucknow,5,29420,6344
22330,29-03-2026,C613,Printer,,Bangalore,5,97580,19393
22331,24-05-2026,C518,Vacuum Cleaner,Home,Chennai,5,42200,6069
22332,4/6/2026,C311,Monitor,Electronics,Mumbai,2,62808,9522
22333,3/7/2026,C285,Headphones,Electronics,Pune,2,21220,4340
22334,22-08-2026,C076,Vacuum Cleaner,Home,Chennai,7,133091,16627
22335,21-05-2026,C513,Smartwatch,Electronics,Delhi,1,6289,803
22336,12/4/2026,C584,Sofa,Furniture,Chennai,2,122056,15175
22337,14-05-2026,C066,Sofa,Furniture,Chennai,5,222800,44142
22338,13-04-2026,C520,Printer,Electronics,Bangalore,-3,182049,25116
22339,17-02-2026,C299,Backpack,Apparel,Jaipur,3,10053,2296
22340,4/7/2026,C190,Backpack,Apparel,Pune,7,31360,7284
22341,18-06-2026,C497,Desk,Furniture,Lucknow,6,124104,13614
22342,29-06-2026,C077,Backpack,Apparel,Lucknow,3,4626,813
22343,28-02-2026,C119,Makeup Kit,Beauty,Bangalore,4,21240,3720
22344,18-05-2026,C361,Sofa,Furniture,,1,43041,6389
22345,9/5/2026,C553,Shoes,Apparel,Jaipur,3,29592,3936
22346,15-08-2026,C420,Phone,Electronics,Lucknow,3,77097,17871
22347,4/5/2026,C143,Printer,Electronics,Bangalore,3,80514,9493
22348,4/8/2026,C188,Monitor,Electronics,Kolkata,5,207305,44684
22349,1/6/2026,C584,Jeans,Apparel,Kolkata,5,10680,₹1573
22350,12/8/2026,C500,Smartwatch,Electronics,Kolkata,7,77630,13672
22351,28-01-2026,C856,Air Purifier,Home,Kolkata,4,"₹33,976",7511
22352,24-04-2026,C849,Bookshelf,Furniture,Ahmedabad,2,26596,4442
22353,18-03-2026,C159,Headphones,Electronics,Lucknow,2,19202,2590
22354,28-05-2026,C476,Smartwatch,Electronics,Kolkata,2,40692,7990
22355,26-02-2026,C532,Sofa,Furniture,Ahmedabad,7,375578,42950
22356,26-03-2026,C401,Air Purifier,Home,Ahmedabad,3,23328,3524
22357,10/3/2026,C237,Smartwatch,Electronics,Lucknow,2,46400,7016
22358,9/7/2026,C012,Phone,Electronics,Chennai,6,89022,19986
22359,13-06-2026,C121,Keyboard,Electronics,Ahmedabad,2,4460,824
22360,25-03-2026,C130,Air Purifier,Home,Mumbai,5,56210,12374
22361,14-05-2026,C178,Shoes,Apparel,Bangalore,5,41845,4470
22362,17-07-2026,C556,Sofa,Furniture,Delhi,2,147634,23332
22363,7/8/2026,C894,Jeans,Apparel,Pune,5,26135,2526
22364,9/6/2026,C219,Backpack,Apparel,Lucknow,5,11060,2449
22365,27-06-2026,C658,Jeans,Apparel,Ahmedabad,3,8688,1581
22366,27-07-2026,C696,Makeup Kit,Beauty,Bangalore,4,16108,2693
22367,30-01-2026,C566,Sofa,Furniture,Jaipur,5,178170,28960
22368,6/12/2026,C392,Air Purifier,Home,Delhi,4,85384,19457
22369,28-06-2026,C092,Shoes,Apparel,Hyderabad,7,51345,12217
22370,24-08-2026,C163,Headphones,Electronics,Hyderabad,7,33432,6145
22371,23-08-2026,C729,Headphones,Electronics,Kolkata,6,36264,7531
22372,3/8/2026,C654,Desk,Furniture,Chennai,1,20277,4222
22373,10/4/2026,C483,Camera,Electronics,Bangalore,2,172282,₹25888
22374,1/7/2026,C484,Air Purifier,Home,Chennai,7,94185,22511 INR
22375,28-06-2026,C546,Laptop,Electronics,Pune,4,323868,73252
22376,30-01-2026,C366,Air Purifier,Home,Pune,4,97724,13446
22377,27-01-2026,C786,Camera,Electronics,Bangalore,1,81311,12676
22378,22-05-2026,C361,Phone,Electronics,Lucknow,2,68402,13713
22379,28-02-2026,C898,Sofa,Furniture,Bangalore,6,270624,60345
22380,5/6/2026,C790,Bookshelf,Furniture,Bangalore,2,19570,3941
22381,1/7/2026,C805,Jeans,Apparel,Kolkata,7,"12,614 INR",2713
22382,17-04-2026,C250,Jeans,Apparel,Delhi,2,8322,809
22383,22-04-2026,C512,Chair,Furniture,Lucknow,6,61602,9448
22384,5/5/2026,C318,Air Purifier,Home,Pune,5,76215,6598
22385,3/1/2026,C643,Smartwatch,Electronics,Jaipur,3,82503,15576
22386,2/2/2026,C314,Vacuum Cleaner,Home,Pune,3,15243,3446
22387,31-01-2026,C879,Bookshelf,Furniture,Jaipur,5,67640,12592
22388,28-03-2026,C102,Smartwatch,Electronics,Ahmedabad,2,28150,5575
22389,13-02-2026,C639,Mouse,Electronics,Chennai,6,13440,2740
22390,4/6/2026,C624,Vacuum Cleaner,Home,Bangalore,1,18326,3996
22391,21-02-2026,C317,Laptop,Electronics,Pune,5,281590,28195
22392,21-08-2026,C841,Air Purifier,Home,Ahmedabad,7,92519,21476
22393,15-07-2026,C832,Makeup Kit,Beauty,Ahmedabad,5,9170,1725
22394,29-05-2026,C694,Vacuum Cleaner,Home,Jaipur,6,101520,8320
22395,21-05-2026,C085,Camera,Electronics,Bangalore,6,381282,61443
22396,23-03-2026,C487,Headphones,Electronics,Hyderabad,6,49782,6510
22397,14-08-2026,C406,Camera,Electronics,Mumbai,4,349560,31777
22398,17-02-2026,C896,Desk,Furniture,Hyderabad,7,112301,18286
22399,26-06-2026,C284,Camera,Electronics,Kolkata,6,387018,34951
22400,19-02-2026,C505,Smartwatch,Electronics,Chennai,5,134710,14459
22401,18-01-2026,C077,Smartwatch,Electronics,Bangalore,7,96229,8661
22402,6/6/2026,C359,Headphones,Electronics,Jaipur,7,56168,9555
22403,13-05-2026,C529,Printer,Electronics,Lucknow,7,181895,16904
22404,21-05-2026,C796,Camera,Electronics,Hyderabad,2,91254,15898
22405,12/7/2026,C032,Camera,Electronics,Ahmedabad,5,166080,31119
22406,20-02-2026,C452,Sofa,Furniture,Bangalore,3,222780,43667
22407,3/6/2026,C853,Air Purifier,Home,Kolkata,3,83556,16340
22408,19-07-2026,C235,Mouse,Electronics,Chennai,7,20384,4458
22409,30-03-2026,C829,Sofa,Furniture,Hyderabad,5,315785,66613
22410,20-03-2026,C306,Phone,Electronics,Mumbai,1,71556,14877
22411,21-03-2026,C852,Desk,Furniture,Hyderabad,4,94440,10431
22412,16-05-2026,C721,Bookshelf,Furniture,Bangalore,6,102690,14576
22413,20-03-2026,C158,Desk,Furniture,Jaipur,5,106975,11823
22414,1/1/2026,C553,Monitor,Electronics,Lucknow,2,30422,6818
22415,24-02-2026,C116,Mouse,Electronics,Lucknow,1,3431,455
22416,1/7/2026,C457,Tablet,Electronics,Hyderabad,2,38626,7197
22417,4/7/2026,C853,Mouse,Electronics,Jaipur,2,7270,1115
22418,18-06-2026,C864,Keyboard,Electronics,Pune,6,4758,756
22419,10/5/2026,C693,Bookshelf,Furniture,Hyderabad,4,62672,14552
22420,16-01-2026,C866,Printer,electronics,Ahmedabad,4,85544,11793
22421,4/4/2026,C314,Vacuum Cleaner,Home,Ahmedabad,3,40983,4232
22422,3/2/2026,C769,Air Purifier,Home,Lucknow,2,27344,5013
22423,3/8/2026,C609,Shoes,Apparel,Lucknow,7,76447,12656
22424,17-01-2026,C159,Sofa,Furniture,Chennai,5,131655,10686
22425,18-08-2026,C148,Backpack,Apparel,Jaipur,7,12236,2241
22426,4/5/2026,C584,Shoes,Apparel,Bangalore,2,20888,2905
22427,5/6/2026,C494,Phone,Electronics,Kolkata,3,62931,6528
22428,10/2/2026,C806,Camera,Electronics,Bangalore,2,144452,16614
22429,28-06-2026,C568,Headphones,Electronics,Lucknow,4,34536,6379
22430,18-05-2026,C686,Sofa,Furniture,Chennai,3,89811,12933
22431,2/3/2026,C607,Vacuum Cleaner,Home,Kolkata,1,16217,3446
22432,18-02-2026,C650,Bookshelf,Furniture,Jaipur,7,40180,3894
22433,24-04-2026,C806,Bookshelf,Furniture,Lucknow,2,32548,6950
22434,16-01-2026,C094,Shoes,Apparel,Jaipur,7,57659,10206
22435,13-06-2026,C730,Laptop,Electronics,Bangalore,2,116576,25247
22436,23-08-2026,C075,Jeans,Apparel,Jaipur,6,16470,3383
22437,6/5/2026,C470,Bookshelf,Furniture,Lucknow,4,51116,9150
22438,14-04-2026,C725,Camera,Electronics,Chennai,1,79739,13989
22439,19-06-2026,C665,Camera,Electronics,Mumbai,2,169042,19533
22440,26-05-2026,C599,Monitor,Electronics,Bangalore,2,26928,3263
22441,8/8/2026,c572,Smartwatch,Electronics,Jaipur,1,20738,4688
22442,29-07-2026,C866,Monitor,Electronics,Kolkata,6,174852,18942
22443,30-01-2026,C572,Phone,Electronics,Mumbai,4,55728,13291
22444,6/4/2026,C018,Sofa,Furniture,Pune,7,263060,55690
22445,3/1/2026,C659,Sofa,Furniture,Kolkata,5,270720,47865
22446,18-01-2026,C330,Sofa,Furniture,Hyderabad,1,69577,14832
22447,9/4/2026,C537,Backpack,Apparel,Mumbai,4,15440,2382
22448,20-02-2026,C438,Camera,Electronics,Pune,6,609876,123280
22449,6/1/2026,C663,Phone,Electronics,Delhi,2,26850,3115
22450,17-06-2026,C417,Sofa,Furniture,Lucknow,1,50065,5479
22451,16-02-2026,C563,Camera,Electronics,Lucknow,7,487347,74957
22452,3/5/2026,C287,Air Purifier,Home,Kolkata,4,53844,10847
22453,27-01-2026,C871,Mouse,Electronics,Ahmedabad,2,1078,₹178
22454,29-04-2026,C463,Camera,Electronics,Pune,3,158613,31251
22455,26-03-2026,C461,HEADPHONES,Electronics,Ahmedabad,4,42928,9323
22456,18-01-2026,C478,Jeans,Apparel,Ahmedabad,4,21676,3396
22457,13-07-2026,C006,Desk,Furniture,Delhi,4,87472,15330
22458,14-06-2026,C795,Backpack,Apparel,Jaipur,2,2678,347
22459,19-03-2026,C873,Printer,Electronics,Pune,6,80772,16095
22460,28-05-2026,C653,Sofa,Furniture,Mumbai,5,350375,77079
22461,14-08-2026,C390,Sofa,Furniture,Bangalore,5,203245,24179
22462,15-05-2026,C435,Printer,Electronics,Hyderabad,3,36012,6339
22463,6/4/2026,C431,Chair,Furniture,Bangalore,1,7926,1461
22464,27-04-2026,C424,Bookshelf,Furniture,Jaipur,7,50694,5104
22465,5/3/2026,C201,Vacuum Cleaner,Home,Chennai,3,65328,8655
22466,20-02-2026,C578,Smartwatch,Electronics,Pune,1,15634,1843
22467,12/1/2026,C706,Camera,Electronics,Chennai,7,176001,26296
22468,4/5/2026,C677,Keyboard,Electronics,Mumbai,1,4733,1115
22469,2/3/2026,C699,Air Purifier,Home,Pune,3,21015,3282
22470,27-01-2026,C166,Phone,Electronics,Jaipur,3,214056,21549
22471,13-02-2026,C279,Backpack,Apparel,Delhi,4,12384,2722
22472,18-02-2026,C583,Backpack,Apparel,Kolkata,2,8390,1349
22473,21-01-2026,C069,Monitor,Electronics,Lucknow,5,153675,36458
22474,21-07-2026,C075,Backpack,Apparel,Jaipur,1,5869,1323
22475,26-05-2026,C189,Printer,Electronics,Delhi,1,11145,1005
22476,29-01-2026,C003,Monitor,Electronics,Bangalore,4,169456,31556
22477,26-07-2026,C161,Tablet,Electronics,Mumbai,5,228165,41382
22478,2/4/2026,C121,Headphones,Electronics,Bangalore,2,9398,758
22479,17-06-2026,C277,Bookshelf,Furniture,BANGALORE,4,28596,6453
22480,11/3/2026,C883,Laptop,Electronics,Bangalore,6,352962,76645
22481,22-08-2026,C694,Vacuum Cleaner,Home,Delhi,2,40184,9640
22482,12/8/2026,C738,Laptop,Electronics,Bangalore,6,436482,39346
22483,14-04-2026,C339,Chair,Furniture,Mumbai,1,9376,1433
22484,22-05-2026,C448,Laptop,Electronics,Ahmedabad,7,535759,56819
22485,20-01-2026,C861,Monitor,Electronics,Lucknow,5,46070,9413
