Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit,Year,Month,Month_Name,Quarter,Day,Day_Name
23449,7/14/2026,C409,Chair,Furniture,Delhi,3,11166,2277,2026,7,July,3,14,Tuesday
23450,6/15/2026,C119,Smart Watch,Electronics,Lucknow,1,17896,1967,2026,6,June,2,15,Monday
23451,4/12/2026,C710,Chair,Furniture,Hyderabad,4,38584,4318,2026,4,April,2,12,Sunday
23452,5/13/2026,C642,Makeup Kit,Beauty,Chennai,5,8910,1604,2026,5,May,2,13,Wednesday
23453,2/8/2026,C547,Printer,Electronics,Mumbai,3,17976,1638,2026,2,February,1,8,Sunday
23454,4/27/2026,C012,Air Purifier,Home,Bangalore,2,63008,13637,2026,4,April,2,27,Monday
23455,1/2/2026,C475,Phone,Electronics,Chennai,6,432540,68255,2026,1,January,1,2,Friday
23456,6/29/2026,C596,Headphones,Electronics,Lucknow,7,41664,9738,2026,6,June,2,29,Monday
23457,2/27/2026,C255,Mouse,Electronics,Pune,3,7251,1492,2026,2,February,1,27,Friday
23458,8/14/2026,C624,Bookshelf,Furniture,Delhi,4,41812,8875,2026,8,August,3,14,Friday
23459,4/6/2026,C319,Chair,Furniture,Delhi,7,17500,3934,2026,4,April,2,6,Monday
23460,7/27/2026,C103,Tablet,Electronics,Bangalore,2,82162,12863,2026,7,July,3,27,Monday
23461,3/6/2026,C107,Laptop,Electronics,Mumbai,4,284732,63166,2026,3,March,1,6,Friday
23462,7/17/2026,C280,Printer,Electronics,Bangalore,3,72828,11055,2026,7,July,3,17,Friday
23463,2/21/2026,C125,Chair,Furniture,Bangalore,1,8867,1427,2026,2,February,1,21,Saturday
23464,2/12/2026,C886,Chair,Furniture,Delhi,4,18948,4418,2026,2,February,1,12,Thursday
23465,3/25/2026,C090,Makeup Kit,Beauty,Hyderabad,5,26080,6038,2026,3,March,1,25,Wednesday
23466,2/3/2026,C012,Shoes,Apparel,Jaipur,7,67452,13928,2026,2,February,1,3,Tuesday
23467,2/25/2026,C246,Sofa,Furniture,Kolkata,5,230795,32930,2026,2,February,1,25,Wednesday
23468,3/28/2026,C370,Sofa,Furniture,Delhi,3,216483,32536,2026,3,March,1,28,Saturday
23469,8/1/2026,C481,Mouse,Electronics,Lucknow,6,8250,1162,2026,8,August,3,1,Saturday
23470,4/11/2026,C736,Printer,Electronics,Pune,2,21996,3768,2026,4,April,2,11,Saturday
23471,7/31/2026,C104,Bookshelf,Furniture,Lucknow,1,8541,1891,2026,7,July,3,31,Friday
23472,7/13/2026,C024,Head Phones,Electronics,Ahmedabad,2,13298,2893,2026,7,July,3,13,Monday
23473,6/29/2026,C345,Vacuum Cleaner,Home,Pune,4,82148,14534,2026,6,June,2,29,Monday
23474,6/7/2026,C252,Smartwatch,Electronics,Ahmedabad,3,76293,13269,2026,6,June,2,7,Sunday
23475,1/17/2026,C880,Bookshelf,Furniture,Lucknow,1,16118,6260,2026,1,January,1,17,Saturday
23476,7/13/2026,C597,Smartwatch,Electronics,Ahmedabad,3,22953,3430,2026,7,July,3,13,Monday
23477,6/25/2026,C789,Makeup Kit,Beauty,Mumbai,3,8532,1078,2026,6,June,2,25,Thursday
23478,2/1/2026,C750,Laptop,Electronics,Jaipur,3,145923,22254,2026,2,February,1,1,Sunday
23479,1/18/2026,C381,Headphones,Electronics,Pune,2,3220,343,2026,1,January,1,18,Sunday
23480,6/20/2026,C342,Desk,Furniture,Pune,4,77032,11467,2026,6,June,2,20,Saturday
23481,5/18/2026,C041,Backpack,Apparel,Mumbai,4,18600,3258,2026,5,May,2,18,Monday
23482,4/30/2026,C696,Backpack,Apparel,Delhi,7,39543,4213,2026,4,April,2,30,Thursday
23483,3/29/2026,C642,Sofa,Furniture,Chennai,6,345300,35683,2026,3,March,1,29,Sunday
23484,8/14/2026,C620,Bookshelf,Furniture,Pune,7,121541,16126,2026,8,August,3,14,Friday
23485,3/25/2026,C284,Air Purifier,Home,Hyderabad,7,197547,33974,2026,3,March,1,25,Wednesday
23486,2/22/2026,C740,Camera,Electronics,Lucknow,2,197486,31330,2026,2,February,1,22,Sunday
23487,1/22/2026,C564,Jeans,Apparel,Mumbai,5,10435,2345,2026,1,January,1,22,Thursday
23488,5/7/2026,C193,Vacuum cleaner,Home,Pune,1,11461,1967,2026,5,May,2,7,Thursday
23489,5/30/2026,C410,Tablet,Electronics,Lucknow,6,187248,19212,2026,5,May,2,30,Saturday
23490,1/20/2026,C327,Laptop,Electronics,Ahmedabad,1,64702,9586,2026,1,January,1,20,Tuesday
23491,2/2/2026,C325,Sofa,Furniture,Mumbai,2,36856,8016,2026,2,February,1,2,Monday
23492,5/14/2026,C858,Jeans,Apparel,Lucknow,3,12780,3006,2026,5,May,2,14,Thursday
23493,2/19/2026,C781,Mouse,Electronics,Kolkata,3,4173,834,2026,2,February,1,19,Thursday
23494,8/7/2026,C553,Smartwatch,Electronics,Mumbai,4,17636,1699,2026,8,August,3,7,Friday
23495,1/24/2026,C219,Headphones,Electronics,Delhi,2,21430,4326,2026,1,January,1,24,Saturday
23496,1/13/2026,C401,Jeans,Apparel,Pune,5,10910,1763,2026,1,January,1,13,Tuesday
23497,1/5/2026,C394,Jeans,Apparel,Mumbai,5,18090,3146,2026,1,January,1,5,Monday
23498,2/9/2026,C525,Shoes,Apparel,Hyderabad,1,6561,1387,2026,2,February,1,9,Monday
23499,3/12/2026,C890,Phone,Electronics,Pune,7,343791,64261,2026,3,March,1,12,Thursday
23500,5/4/2026,C663,Air Purifier,Home,Delhi,1,8131,1196,2026,5,May,2,4,Monday
23501,4/3/2026,C278,Vacuum Cleaner,Home,Ahmedabad,7,136843,11738,2026,4,April,2,3,Friday
23502,7/8/2026,C738,Desk,Furniture,Hyderabad,7,88690,12399,2026,7,July,3,8,Wednesday
23503,5/16/2026,C649,Monitor,Electronics,Mumbai,3,117933,12580,2026,5,May,2,16,Saturday
23504,5/26/2026,C458,Mouse,Electronics,Delhi,7,15876,2631,2026,5,May,2,26,Tuesday
23505,5/5/2026,C568,Phone,Electronics,Delhi,3,105297,10078,2026,5,May,2,5,Tuesday
23506,3/28/2026,C185,Tablet,Electronics,Mumbai,2,46846,8524,2026,3,March,1,28,Saturday
23507,1/31/2026,C274,Desk,Furniture,Ahmedabad,3,27606,3724,2026,1,January,1,31,Saturday
23508,2/7/2026,C547,Sofa,Furniture,Mumbai,3,178359,24028,2026,2,February,1,7,Saturday
23509,3/31/2026,C758,Laptop,Electronics,Delhi,4,244852,49451,2026,3,March,1,31,Tuesday
23510,7/9/2026,C310,Desk,Furniture,Chennai,7,104041,21913,2026,7,July,3,9,Thursday
23511,1/6/2026,C517,Shoes,Apparel,Ahmedabad,2,18372,3432,2026,1,January,1,6,Tuesday
23512,1/18/2026,C169,Monitor,Electronics,Jaipur,1,15525,2487,2026,1,January,1,18,Sunday
23513,7/24/2026,C188,Vacuum Cleaner,Home,Pune,6,38352,8696,2026,7,July,3,24,Friday
23514,7/15/2026,C266,MAKEUP KIT,Beauty,Jaipur,2,3294,596,2026,7,July,3,15,Wednesday
23515,3/4/2026,C142,Shoes,Apparel,Mumbai,7,46081,7516,2026,3,March,1,4,Wednesday
23516,11/7/2026,C849,Keyboard,Electronics,Kolkata,5,3910,318,2026,11,November,4,7,Saturday
23517,7/10/2026,C805,Jeans,Apparel,Pune,3,5541,982,2026,7,July,3,10,Friday
23518,2/25/2026,C051,Keyboard,Electronics,Delhi,6,41442,6107,2026,2,February,1,25,Wednesday
23519,7/20/2026,C214,Headphones,Electronics,Hyderabad,1,10558,1206,2026,7,July,3,20,Monday
23520,7/1/2026,C898,Smartwatch,Electronics,Pune,2,40602,6375,2026,7,July,3,1,Wednesday
23521,6/17/2026,C853,Air Purifier,Home,Jaipur,14,160308,35414,2026,6,June,2,17,Wednesday
23522,7/17/2026,C303,Printer,Electronics,Kolkata,6,39972,5661,2026,7,July,3,17,Friday
23523,5/17/2026,C341,Vacuum Cleaner,Home,Jaipur,1,11102,971,2026,5,May,2,17,Sunday
23524,6/18/2026,C404,Bookshelf,Furniture,Lucknow,7,69650,15827,2026,6,June,2,18,Thursday
23525,7/3/2026,C020,Printer,Electronics,Delhi,3,50211,10504,2026,7,July,3,3,Friday
23526,3/30/2026,C474,Air Purifier,Unknown,Chennai,1,20495,4014,2026,3,March,1,30,Monday
23527,5/12/2026,C042,Jeans,Apparel,Hyderabad,1,1705,331,2026,5,May,2,12,Tuesday
23528,1/21/2026,C217,Tablet,Electronics,Chennai,1,21478,1798,2026,1,January,1,21,Wednesday
23529,3/5/2026,C125,Phone,Electronics,Kolkata,6,386562,47682,2026,3,March,1,5,Thursday
23530,7/21/2026,C137,Sofa,Furniture,Mumbai,7,256963,55220,2026,7,July,3,21,Tuesday
23531,4/30/2026,C681,Vacuum Cleaner,Home,Pune,6,96468,22674,2026,4,April,2,30,Thursday
23532,9/4/2026,C463,Jeans,Apparel,Ahmedabad,5,13305,2918,2026,9,September,3,4,Friday
23533,2/22/2026,C687,Sofa,Furniture,Pune,4,185492,24496,2026,2,February,1,22,Sunday
23534,7/30/2026,C717,Bookshelf,Furniture,Delhi,2,26682,4535,2026,7,July,3,30,Thursday
23535,6/25/2026,C225,Camera,Electronics,Mumbai,6,248490,36610,2026,6,June,2,25,Thursday
23536,4/12/2026,C692,Jeans,Apparel,Jaipur,1,2713,597,2026,4,April,2,12,Sunday
23537,5/29/2026,C706,Keyboard,Electronics,Delhi,5,30255,5065,2026,5,May,2,29,Friday
23538,5/13/2026,C010,Chair,Furniture,Mumbai,1,9002,866,2026,5,May,2,13,Wednesday
23539,4/22/2026,C090,Desk,Furniture,Kolkata,7,103544,18901,2026,4,April,2,22,Wednesday
23540,7/31/2026,C423,Makeup Kit,Beauty,Hyderabad,1,2110,334,2026,7,July,3,31,Friday
23541,4/2/2026,C268,Phone,Electronics,Delhi,7,151599,35855,2026,4,April,2,2,Thursday
23542,5/25/2026,C413,Jeans,Apparel,Delhi,4,23984,2914,2026,5,May,2,25,Monday
23543,8/3/2026,C880,Air Purifier,Home,Mumbai,5,103780,11461,2026,8,August,3,3,Monday
23544,7/2/2026,C472,Bookshelf,Furniture,Bangalore,6,77238,11532,2026,7,July,3,2,Thursday
23545,5/6/2026,C185,Chair,Furniture,Ahmedabad,4,29260,3677,2026,5,May,2,6,Wednesday
23546,1/29/2026,C361,Keyboard,Electronics,Bangalore,5,25860,3687,2026,1,January,1,29,Thursday
23547,8/16/2026,C799,Laptop,Electronics,Jaipur,2,120886,24323,2026,8,August,3,16,Sunday
23548,3/29/2026,C020,Tablet,Electronics,Hyderabad,2,74352,12015,2026,3,March,1,29,Sunday
23549,6/30/2026,C592,Sofa,Furniture,Lucknow,7,162631,14847,2026,6,June,2,30,Tuesday
23550,5/25/2026,C292,Vacuum Cleaner,Home,Kolkata,4,26168,4373,2026,5,May,2,25,Monday
23551,7/30/2026,C150,Desk,Furniture,Ahmedabad,2,43098,5146,2026,7,July,3,30,Thursday
23552,4/16/2026,C558,Jeans,Apparel,Jaipur,1,2533,574,2026,4,April,2,16,Thursday
23553,7/8/2026,C445,Chair,Furniture,Bangalore,2,23672,2031,2026,7,July,3,8,Wednesday
23554,7/31/2026,C584,Mouse,Electronics,Pune,2,1996,423,2026,7,July,3,31,Friday
23555,1/30/2026,C660,Air Purifier,Home,Chennai,2,56078,7193,2026,1,January,1,30,Friday
23556,3/21/2026,C512,Tablet,Electronics,Jaipur,1,11584,1263,2026,3,March,1,21,Saturday
23557,4/30/2026,C295,Air Purifier,Home,Pune,5,83400,16082,2026,4,April,2,30,Thursday
23558,7/15/2026,C661,Shoes,Apparel,Bangalore,2,5912,1037,2026,7,July,3,15,Wednesday
23559,8/15/2026,C568,Smartwatch,Electronics,Pune,2,19842,2852,2026,8,August,3,15,Saturday
23560,5/5/2026,C236,Desk,Furniture,Hyderabad,3,21438,4910,2026,5,May,2,5,Tuesday
23561,4/21/2026,C423,Air Purifier,Home,Hyderabad,6,136344,15238,2026,4,April,2,21,Tuesday
23562,1/7/2026,C490,Desk,Furniture,Lucknow,6,119574,24117,2026,1,January,1,7,Wednesday
23563,3/2/2026,C670,Camera,Electronics,Bangalore,3,318423,26814,2026,3,March,1,2,Monday
23564,4/19/2026,C267,Headphones,Electronics,Chennai,6,21468,3311,2026,4,April,2,19,Sunday
23565,5/21/2026,C600,Desk,Furniture,Chennai,5,58830,11585,2026,5,May,2,21,Thursday
23566,1/5/2026,C760,Shoes,Apparel,Hyderabad,2,18070,2967,2026,1,January,1,5,Monday
23567,4/15/2026,C344,Vacuum Cleaner,Home,Ahmedabad,2,26558,4547,2026,4,April,2,15,Wednesday
23568,1/20/2026,C871,Jeans,Apparel,Kolkata,5,18195,3224,2026,1,January,1,20,Tuesday
23569,6/22/2026,C363,Chair,Furniture,Jaipur,5,35880,3778,2026,6,June,2,22,Monday
23570,6/4/2026,C253,Printer,Electronics,Kolkata,7,55139,9089,2026,6,June,2,4,Thursday
23571,1/15/2026,C596,Headphones,Electronics,Hyderabad,3,35046,3733,2026,1,January,1,15,Thursday
23572,1/22/2026,C462,Backpack,Apparel,Hyderabad,7,38955,7053,2026,1,January,1,22,Thursday
23573,8/18/2026,C413,Desk,Furniture,Chennai,6,141276,14023,2026,8,August,3,18,Tuesday
23574,3/6/2026,C207,Tablet,Electronics,Lucknow,6,317982,26013,2026,3,March,1,6,Friday
23575,1/28/2026,C730,Smartwatch,Electronics,Lucknow,7,17731,1650,2026,1,January,1,28,Wednesday
23576,5/17/2026,c381,Keyboard,Electronics,Kolkata,1,2697,234,2026,5,May,2,17,Sunday
23577,5/16/2026,C012,Smartwatch,Electronics,Chennai,7,143122,33374,2026,5,May,2,16,Saturday
23578,4/2/2026,C692,Chair,Furniture,Mumbai,5,66655,9790,2026,4,April,2,2,Thursday
23579,7/19/2026,C503,Laptop,Electronics,Mumbai,3,218058,28878,2026,7,July,3,19,Sunday
23580,5/21/2026,C215,Laptop,Electronics,Jaipur,7,536326,122580,2026,5,May,2,21,Thursday
23581,1/27/2026,C033,Mouse,Electronics,Chennai,6,24558,5776,2026,1,January,1,27,Tuesday
23582,3/15/2026,C409,Air Purifier,Home,Ahmedabad,4,63432,14822,2026,3,March,1,15,Sunday
23583,5/5/2026,C895,Air Purifier,Home,Hyderabad,1,19551,3663,2026,5,May,2,5,Tuesday
23584,1/4/2026,C145,HEADPHONES,Electronics,Kolkata,3,22686,3643,2026,1,January,1,4,Sunday
23585,4/18/2026,C160,Keyboard,Electronics,Pune,7,42399,9377,2026,4,April,2,18,Saturday
23586,5/28/2026,C086,Makeup Kit,Beauty,Hyderabad,5,18805,2906,2026,5,May,2,28,Thursday
23587,2/23/2026,C034,Sofa,Furniture,Chennai,4,158440,31151,2026,2,February,1,23,Monday
23588,3/18/2026,C358,Desk,Furniture,Lucknow,6,64788,14842,2026,3,March,1,18,Wednesday
23589,1/13/2026,C460,Phone,Electronics,Ahmedabad,4,245612,24754,2026,1,January,1,13,Tuesday
23590,7/15/2026,C385,Chair,Furniture,Hyderabad,5,28880,3677,2026,7,July,3,15,Wednesday
23591,7/17/2026,C335,Laptop,Electronics,Bangalore,7,593306,113238,2026,7,July,3,17,Friday
23592,8/15/2026,C189,Jeans,Apparel,Chennai,5,12185,1250,2026,8,August,3,15,Saturday
23593,4/6/2026,C722,Vacuum Cleaner,Home,Chennai,4,29328,4123,2026,4,April,2,6,Monday
23594,5/6/2026,CUSTOMER-621,Phone,Electronics,Jaipur,1,73430,13021,2026,5,May,2,6,Wednesday
23595,3/24/2026,C378,Monitor,Electronics,Kolkata,4,79912,10677,2026,3,March,1,24,Tuesday
23596,2/4/2026,C702,Printer,Electronics,Jaipur,5,136480,27303,2026,2,February,1,4,Wednesday
23597,6/7/2026,C037,Printer,Electronics,Jaipur,7,58316,25797,2026,6,June,2,7,Sunday
23598,6/30/2026,C321,Backpack,Apparel,Hyderabad,1,2429,293,2026,6,June,2,30,Tuesday
23599,4/6/2026,C130,Makeup Kit,Beauty,Kolkata,6,16194,3306,2026,4,April,2,6,Monday
23600,1/21/2026,C100,Camera,Electronics,Mumbai,3,124083,16752,2026,1,January,1,21,Wednesday
23601,4/15/2026,C528,Air Purifier,Home,Delhi,7,56427,6914,2026,4,April,2,15,Wednesday
23602,6/16/2026,C695,HEADPHONES,Electronics,Pune,2,18554,1590,2026,6,June,2,16,Tuesday
23603,5/13/2026,C089,Desk,Furniture,Lucknow,2,31508,6357,2026,5,May,2,13,Wednesday
23604,5/31/2026,C043,Headphones,Electronics,Lucknow,7,72548,11956,2026,5,May,2,31,Sunday
23605,4/18/2026,C084,Laptop,Electronics,Pune,7,325332,53854,2026,4,April,2,18,Saturday
23606,1/22/2026,C878,Air Purifier,Home,Mumbai,2,38082,4283,2026,1,January,1,22,Thursday
23607,2/10/2026,C768,Monitor,Electronics,Bangalore,3,59589,8220,2026,2,February,1,10,Tuesday
23608,6/5/2026,C689,Vacuum Cleaner,Home,Jaipur,6,116388,15176,2026,6,June,2,5,Friday
23609,1/4/2026,C658,Smartwatch,Electronics,Chennai,3,28971,6725,2026,1,January,1,4,Sunday
23610,5/17/2026,C161,Smartwatch,Electronics,Kolkata,4,94304,12892,2026,5,May,2,17,Sunday
23611,7/19/2026,C474,Tablet,Electronics,Pune,3,126528,14971,2026,7,July,3,19,Sunday
23612,1/2/2026,C506,Monitor,Electronics,Jaipur,3,96525,10355,2026,1,January,1,2,Friday
23613,4/3/2026,C252,Chair,Furniture,Delhi,5,72125,11895,2026,4,April,2,3,Friday
23614,1/19/2026,C399,Makeup Kit,Beauty,Pune,3,17955,1786,2026,1,January,1,19,Monday
23615,8/21/2026,C487,Smartwatch,Electronics,Bangalore,5,116685,9833,2026,8,August,3,21,Friday
23616,3/1/2026,C219,Laptop,Electronics,Kolkata,4,216644,35828,2026,3,March,1,1,Sunday
23617,3/10/2026,C833,Vacuum Cleaner,Home,Delhi,2,36632,6378,2026,3,March,1,10,Tuesday
23618,2/8/2026,C745,Vacuum Cleaner,Home,Bangalore,7,100541,14228,2026,2,February,1,8,Sunday
23619,2/15/2026,C727,Sofa,Furniture,Kolkata,7,140063,20990,2026,2,February,1,15,Sunday
23620,1/6/2026,C186,Make Up Kit,Beauty,Delhi,1,4733,1037,2026,1,January,1,6,Tuesday
23621,7/14/2026,C410,Desk,Furniture,Mumbai,2,24210,4702,2026,7,July,3,14,Tuesday
23622,3/16/2026,C292,Sofa,Furniture,Bangalore,6,353550,27047,2026,3,March,1,16,Monday
23623,4/10/2026,C130,Backpack,Apparel,Jaipur,4,4580,792,2026,4,April,2,10,Friday
23624,8/1/2026,C616,Mouse,Electronics,Kolkata,1,2231,314,2026,8,August,3,1,Saturday
23625,8/7/2026,C237,Chair,Furniture,Kolkata,2,16078,1809,2026,8,August,3,7,Friday
23626,6/2/2026,C086,Mouse,Electronics,Bangalore,4,5128,751,2026,6,June,2,2,Tuesday
23627,5/11/2026,C114,Monitor,Electronics,Ahmedabad,4,122580,10165,2026,5,May,2,11,Monday
23628,7/18/2026,C470,Backpack,Apparel,Ahmedabad,5,9240,1570,2026,7,July,3,18,Saturday
23629,4/19/2026,C742,Air Purifier,Home,Mumbai,3,64170,5606,2026,4,April,2,19,Sunday
23630,1/3/2026,C175,Vacuum Cleaner,Home,Jaipur,5,27895,4394,2026,1,January,1,3,Saturday
23631,8/21/2026,C408,Backpack,Apparel,Delhi,5,20715,2697,2026,8,August,3,21,Friday
23632,6/9/2026,C091,Desk,Furniture,Kolkata,2,27636,5067,2026,6,June,2,9,Tuesday
23633,6/25/2026,C825,Laptop,Electronics,Pune,4,328876,45593,2026,6,June,2,25,Thursday
23634,4/12/2026,C840,Sofa,Furniture,Jaipur,7,370797,45346,2026,4,April,2,12,Sunday
23635,5/10/2026,C333,Printer,Electronics,Jaipur,3,86535,7653,2026,5,May,2,10,Sunday
23636,1/7/2026,C192,Phone,Electronics,Hyderabad,4,178024,24514,2026,1,January,1,7,Wednesday
23637,1/4/2026,C869,Sofa,Furniture,Pune,1,67698,9223,2026,1,January,1,4,Sunday
23638,2/20/2026,C205,Smartwatch,Electronics,Chennai,2,16794,1433,2026,2,February,1,20,Friday
23639,8/11/2026,C329,Backpack,Apparel,Lucknow,5,24060,4016,2026,8,August,3,11,Tuesday
23640,8/1/2026,C676,Phone,Electronics,Pune,3,188802,21351,2026,8,August,3,1,Saturday
23641,2/5/2026,C477,Camera,Electronics,Pune,7,558096,61493,2026,2,February,1,5,Thursday
23642,2/10/2026,C022,Bookshelf,Furniture,Ahmedabad,6,82974,12755,2026,2,February,1,10,Tuesday
23643,1/16/2026,C755,Camera,Electronics,Mumbai,3,305220,55475,2026,1,January,1,16,Friday
23644,6/8/2026,C553,Camera,Electronics,Jaipur,3,299298,26505,2026,6,June,2,8,Monday
23645,2/14/2026,C041,Makeup Kit,Beauty,Ahmedabad,1,4350,515,2026,2,February,1,14,Saturday
23646,4/2/2026,C879,Desk,Furniture,Bangalore,5,86875,7041,2026,4,April,2,2,Thursday
23647,4/22/2026,C614,Makeup Kit,Beauty,Jaipur,3,15213,2137,2026,4,April,2,22,Wednesday
23648,4/27/2026,C653,Tablet,Electronics,Delhi,4,44020,6840,2026,4,April,2,27,Monday
23649,6/5/2026,C888,Backpack,Apparel,Lucknow,6,31494,4128,2026,6,June,2,5,Friday
23650,8/7/2026,C036,Camera,Electronics,Kolkata,6,196350,30734,2026,8,August,3,7,Friday
23651,3/30/2026,C225,Chair,Furniture,Delhi,3,14964,2723,2026,3,March,1,30,Monday
23652,3/18/2026,C192,Bookshelf,Furniture,Delhi,6,106386,12067,2026,3,March,1,18,Wednesday
23653,8/22/2026,C809,Backpack,Apparel,Hyderabad,3,9747,2020,2026,8,August,3,22,Saturday
23654,6/2/2026,C803,Air Purifier,Home,Kolkata,3,43416,10005,2026,6,June,2,2,Tuesday
23655,3/7/2026,C702,Vacuum Cleaner,Home,Kolkata,1,11284,1765,2026,3,March,1,7,Saturday
23656,5/15/2026,C661,Backpack,Apparel,Mumbai,5,20880,1882,2026,5,May,2,15,Friday
23657,6/14/2026,C515,Shoes,Apparel,Lucknow,4,14496,3099,2026,6,June,2,14,Sunday
23658,1/29/2026,C196,Desk,Furniture,Ahmedabad,6,49962,5611,2026,1,January,1,29,Thursday
23659,1/26/2026,C489,Laptop,Electronics,Kolkata,2,145320,33409,2026,1,January,1,26,Monday
23660,7/9/2026,C202,Mouse,Electronics,Bangalore,3,9669,814,2026,7,July,3,9,Thursday
23661,5/13/2026,C434,Headphones,Electronics,Pune,5,10510,1539,2026,5,May,2,13,Wednesday
23662,3/29/2026,C835,Mouse,Electronics,Hyderabad,1,2076,260,2026,3,March,1,29,Sunday
23663,5/20/2026,C244,Keyboard,Electronics,Hyderabad,4,14776,2811,2026,5,May,2,20,Wednesday
23664,8/5/2026,C770,Laptop,Electronics,Kolkata,5,344265,71919,2026,8,August,3,5,Wednesday
23665,6/6/2026,C069,Desk,Furniture,Chennai,3,63513,13220,2026,6,June,2,6,Saturday
23666,3/11/2026,C612,Bookshelf,Furniture,Hyderabad,5,37975,6972,2026,3,March,1,11,Wednesday
23667,7/9/2026,C764,Makeup Kit,Beauty,Pune,1,6484,941,2026,7,July,3,9,Thursday
23668,6/11/2026,C890,Backpack,Apparel,Jaipur,2,6360,586,2026,6,June,2,11,Thursday
23669,5/25/2026,C337,Tablet,Electronics,Mumbai,1,45117,10775,2026,5,May,2,25,Monday
23670,1/23/2026,C572,Desk,Furniture,Chennai,6,85980,11261,2026,1,January,1,23,Friday
23671,6/19/2026,C095,Desk,Furniture,Pune,6,76554,7089,2026,6,June,2,19,Friday
23672,7/24/2026,C251,Camera,Electronics,Bangalore,2,184140,18998,2026,7,July,3,24,Friday
23673,2/17/2026,C843,Headphones,Electronics,Kolkata,3,35283,4918,2026,2,February,1,17,Tuesday
23674,4/24/2026,C316,Phone,Electronics,Lucknow,4,62176,13402,2026,4,April,2,24,Friday
23675,3/10/2026,C466,Keyboard,Electronics,Pune,6,27996,4540,2026,3,March,1,10,Tuesday
23676,1/8/2026,C256,Desk,Furniture,Ahmedabad,1,22248,2088,2026,1,January,1,8,Thursday
23677,6/4/2026,C394,Camera,Electronics,Hyderabad,4,286716,38486,2026,6,June,2,4,Thursday
23678,5/26/2026,C098,Chair,Furniture,Mumbai,1,11411,1705,2026,5,May,2,26,Tuesday
23679,5/14/2026,C511,Vacuum cleaner,Home,Ahmedabad,4,32352,3634,2026,5,May,2,14,Thursday
23680,1/28/2026,C486,Monitor,Electronics,Hyderabad,2,25646,2566,2026,1,January,1,28,Wednesday
23681,5/12/2026,C298,Makeup Kit,Beauty,Lucknow,7,45234,7668,2026,5,May,2,12,Tuesday
23682,2/17/2026,C394,Monitor,Electronics,Mumbai,5,176880,35874,2026,2,February,1,17,Tuesday
23683,2/7/2026,C774,Makeup Kit,Beauty,Delhi,5,27165,3601,2026,2,February,1,7,Saturday
23684,8/16/2026,C081,Smartwatch,Electronics,Chennai,2,5984,511,2026,8,August,3,16,Sunday
23685,1/4/2026,C839,Tablet,Electronics,Mumbai,2,102268,21575,2026,1,January,1,4,Sunday
23686,4/8/2026,C172,Phone,Electronics,Pune,3,174411,33418,2026,4,April,2,8,Wednesday
23687,5/9/2026,C859,Sofa,Furniture,Pune,6,139026,25461,2026,5,May,2,9,Saturday
23688,8/9/2026,C195,Smartwatch,Electronics,Bangalore,6,133230,20930,2026,8,August,3,9,Sunday
23689,2/5/2026,C133,Monitor,Electronics,Lucknow,1,35597,5149,2026,2,February,1,5,Thursday
23690,2/5/2026,C584,Vacum Cleaner,Home,Delhi,4,86204,14728,2026,2,February,1,5,Thursday
23691,1/22/2026,C886,Camera,Electronics,Mumbai,2,138392,13395,2026,1,January,1,22,Thursday
23692,3/11/2026,C376,Printer,Electronics,Jaipur,4,63932,12188,2026,3,March,1,11,Wednesday
23693,8/14/2026,C092,Printer,Electronics,Chennai,1,26775,2749,2026,8,August,3,14,Friday
23694,5/9/2026,C113,Printer,Electronics,Bangalore,4,104052,16606,2026,5,May,2,9,Saturday
23695,7/21/2026,C459,Headphones,Electronics,Lucknow,6,51132,8442,2026,7,July,3,21,Tuesday
23696,3/8/2026,C696,Monitor,Electronics,Pune,7,76482,8066,2026,3,March,1,8,Sunday
23697,2/2/2026,C451,Tablet,Electronics,Lucknow,5,163100,17746,2026,2,February,1,2,Monday
23698,8/1/2026,C472,Camera,Electronics,Chennai,3,165003,14950,2026,8,August,3,1,Saturday
23699,7/21/2026,C009,Monitor,Electronics,Mumbai,1,39624,8738,2026,7,July,3,21,Tuesday
23700,3/31/2026,C413,Keyboard,Electronics,Bangalore,1,4254,595,2026,3,March,1,31,Tuesday
23701,3/28/2026,C243,Bookshelf,Furniture,Chennai,3,21027,4314,2026,3,March,1,28,Saturday
23702,4/21/2026,C180,Vacuum Cleaner,Home,Delhi,6,58698,7078.5,2026,4,April,2,21,Tuesday
23703,5/24/2026,C315,Keyboard,Electronics,Jaipur,6,28752,3896,2026,5,May,2,24,Sunday
23704,6/18/2026,C034,Backpack,Apparel,Jaipur,1,1286,128,2026,6,June,2,18,Thursday
23705,3/7/2026,C825,Chair,Furniture,Kolkata,3,38616,3518,2026,3,March,1,7,Saturday
23706,5/25/2026,C588,Laptop,Electronics,Hyderabad,6,321054,57379,2026,5,May,2,25,Monday
23707,1/21/2026,C041,Bookshelf,Furniture,Chennai,6,54696,8901,2026,1,January,1,21,Wednesday
23708,8/11/2026,C381,Air Purifier,Home,Bangalore,2,33808,5103,2026,8,August,3,11,Tuesday
23709,4/24/2026,C763,Monitor,Electronics,Bangalore,7,190407,21047,2026,4,April,2,24,Friday
23710,2/19/2026,C475,Chair,Furniture,Chennai,2,10240,1118,2026,2,February,1,19,Thursday
